Selecao;Orcado;Atualizado;Empenhado;Liquidado
******Projeto/Atividade: Administracao da Companhia Metropolitana de Habitacao de Sao Paulo - COHAB;64.000.000,00;64.000.000,00;24.190.206,78;8.750.585,11
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;690.000,00;680.486,34;680.486,34
********Categoria da Despesa: Despesas Correntes;0,00;690.000,00;680.486,34;680.486,34
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;690.000,00;680.486,34;680.486,34
**********Fonte: Tesouro Municipal;0,00;690.000,00;680.486,34;680.486,34
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;7.138,24;7.138,24;0,00
********Categoria da Despesa: Despesas Correntes;0,00;7.138,24;7.138,24;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;7.138,24;7.138,24;0,00
**********Fonte: Tesouro Municipal;0,00;7.138,24;7.138,24;0,00
*******Elemento Economico: Diarias - Civil;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;35.000,00;35.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;35.000,00;35.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;35.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;35.000,00;35.000,00;0,00;0,00
*******Elemento Economico: Locacao de Mao-de-Obra;2.500.000,00;2.500.000,00;2.481.348,48;202.774,82
********Categoria da Despesa: Despesas Correntes;2.500.000,00;2.500.000,00;2.481.348,48;202.774,82
*********Modalidade da Despesa: Aplicacoes Diretas;2.500.000,00;2.500.000,00;2.481.348,48;202.774,82
**********Fonte: Tesouro Municipal;2.500.000,00;2.500.000,00;2.481.348,48;202.774,82
*******Elemento Economico: Material de Consumo;150.000,00;150.000,00;25.255,43;0,00
********Categoria da Despesa: Despesas Correntes;150.000,00;150.000,00;25.255,43;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;150.000,00;25.255,43;0,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;25.255,43;0,00
*******Elemento Economico: Obrigacoes Patronais;11.600.000,00;10.910.000,00;3.738.739,16;946.245,93
********Categoria da Despesa: Despesas Correntes;11.600.000,00;10.910.000,00;3.738.739,16;946.245,93
*********Modalidade da Despesa: Aplicacoes Diretas;11.600.000,00;10.910.000,00;3.738.739,16;946.245,93
**********Fonte: Tesouro Municipal;11.600.000,00;10.910.000,00;3.738.739,16;946.245,93
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;2.000.000,00;2.000.000,00;1.016.759,23;298.958,67
********Categoria da Despesa: Despesas Correntes;2.000.000,00;2.000.000,00;1.016.759,23;298.958,67
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.000.000,00;1.016.759,23;298.958,67
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;1.016.759,23;298.958,67
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.505.000,00;5.497.861,76;5.453.814,80;1.040.081,09
********Categoria da Despesa: Despesas Correntes;5.505.000,00;5.497.861,76;5.453.814,80;1.040.081,09
*********Modalidade da Despesa: Aplicacoes Diretas;5.505.000,00;5.497.861,76;5.453.814,80;1.040.081,09
**********Fonte: Tesouro Municipal;5.505.000,00;5.497.861,76;5.453.814,80;1.040.081,09
*******Elemento Economico: Passagens e Despesas com Locomocao;50.000,00;50.000,00;2.650,00;1.382,32
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;2.650,00;1.382,32
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;2.650,00;1.382,32
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;2.650,00;1.382,32
*******Elemento Economico: Sentencas Judiciais;1.710.000,00;1.710.000,00;90.581,70;26.381,70
********Categoria da Despesa: Despesas Correntes;1.710.000,00;1.710.000,00;90.581,70;26.381,70
*********Modalidade da Despesa: Aplicacoes Diretas;1.710.000,00;1.710.000,00;90.581,70;26.381,70
**********Fonte: Tesouro Municipal;1.710.000,00;1.710.000,00;90.581,70;26.381,70
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;40.400.000,00;40.400.000,00;10.693.433,40;5.554.274,24
********Categoria da Despesa: Despesas Correntes;40.400.000,00;40.400.000,00;10.693.433,40;5.554.274,24
*********Modalidade da Despesa: Aplicacoes Diretas;40.400.000,00;40.400.000,00;10.693.433,40;5.554.274,24
**********Fonte: Tesouro Municipal;40.400.000,00;40.400.000,00;10.693.433,40;5.554.274,24
****Sub-Funcao: Habitacao Urbana;67.815.654,00;67.815.654,00;8.500.459,14;283.133,64
*****Programa: Acesso a moradia - Acoes de habitacao;67.815.654,00;67.815.654,00;8.500.459,14;283.133,64
******Projeto/Atividade: Administracao da Carteira Imobiliaria;5.200.000,00;5.200.000,00;1.270.834,13;222.785,78
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.000.000,00;2.000.000,00;949.926,28;220.162,37
********Categoria da Despesa: Despesas Correntes;2.000.000,00;2.000.000,00;949.926,28;220.162,37
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.000.000,00;949.926,28;220.162,37
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;949.926,28;220.162,37
*******Elemento Economico: Sentencas Judiciais;3.200.000,00;3.200.000,00;320.907,85;2.623,41
********Categoria da Despesa: Despesas Correntes;3.200.000,00;3.200.000,00;320.907,85;2.623,41
*********Modalidade da Despesa: Aplicacoes Diretas;3.200.000,00;3.200.000,00;320.907,85;2.623,41
**********Fonte: Tesouro Municipal;3.200.000,00;3.200.000,00;320.907,85;2.623,41
******Projeto/Atividade: Projetos e Acoes de Apoio Habitacional;62.615.654,00;62.615.654,00;7.229.625,01;60.347,86
*******Elemento Economico: Aquisicao de Imoveis;38.943.000,00;44.976.695,13;0,00;0,00
********Categoria da Despesa: Despesas de Capital;38.943.000,00;44.976.695,13;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;38.943.000,00;44.976.695,13;0,00;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;10.000,00;6.043.695,13;0,00;0,00
**********Fonte: Tesouro Municipal;3.000,00;3.000,00;0,00;0,00
**********Fonte: Transferencias Estaduais;26.410.000,00;26.410.000,00;0,00;0,00
**********Fonte: Transferencias Federais;12.520.000,00;12.520.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;16.672.654,00;16.672.654,00;6.734.867,04;0,00
********Categoria da Despesa: Despesas de Capital;16.672.654,00;16.672.654,00;6.734.867,04;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;16.672.654,00;16.672.654,00;6.734.867,04;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;9.023.406,00;9.023.406,00;2.163.583,25;0,00
**********Fonte: Transferencias Estaduais;7.649.248,00;7.649.248,00;4.571.283,79;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;7.000.000,00;966.304,87;494.757,97;60.347,86
********Categoria da Despesa: Despesas de Capital;7.000.000,00;966.304,87;494.757,97;60.347,86
*********Modalidade da Despesa: Aplicacoes Diretas;7.000.000,00;966.304,87;494.757,97;60.347,86
**********Fonte: Recursos Proprios da Empresa Dependente;7.000.000,00;966.304,87;494.757,97;60.347,86
****Sub-Funcao: Tecnologia da Informacao;653.838,00;653.838,00;105.805,89;29.453,03
*****Programa: Sistema de informacao e processamento de dados;653.838,00;653.838,00;105.805,89;29.453,03
******Projeto/Atividade: Implantacao e Operacao de Sistemas de Informacao e Comunicacao;653.838,00;653.838,00;105.805,89;29.453,03
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;653.838,00;653.838,00;105.805,89;29.453,03
********Categoria da Despesa: Despesas Correntes;653.838,00;653.838,00;105.805,89;29.453,03
*********Modalidade da Despesa: Aplicacoes Diretas;653.838,00;653.838,00;105.805,89;29.453,03
**********Fonte: Recursos Proprios da Empresa Dependente;653.838,00;653.838,00;105.805,89;29.453,03
***Funcao: Urbanismo;17.090.948,00;17.090.948,00;0,00;0,00
****Sub-Funcao: Infra-Estrutura Urbana;17.090.948,00;17.090.948,00;0,00;0,00
*****Programa: Acesso a moradia - Regularizacao fundiaria;17.090.948,00;17.090.948,00;0,00;0,00
******Projeto/Atividade: Regularizacao Fundiaria em Assentamentos;17.090.948,00;17.090.948,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;17.090.948,00;17.090.948,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;17.090.948,00;17.090.948,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;17.090.948,00;17.090.948,00;0,00;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;11.273.948,00;11.273.948,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.797.000,00;5.797.000,00;0,00;0,00
**********Fonte: Transferencias Estaduais;10.000,00;10.000,00;0,00;0,00
**********Fonte: Transferencias Federais;10.000,00;10.000,00;0,00;0,00
*Orgao: Encargos Gerais do Municipio;7.017.790.149,00;7.015.090.149,00;2.053.415.448,78;975.113.556,90
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;6.400.000,00;3.700.000,00;993.684,52;84.000,00
***Funcao: Cultura;6.400.000,00;3.700.000,00;993.684,52;84.000,00
****Sub-Funcao: Difusao Cultural;6.400.000,00;3.700.000,00;993.684,52;84.000,00
*****Programa: Incentivo a producao cultural e a interacao criativa;6.400.000,00;3.700.000,00;993.684,52;84.000,00
******Projeto/Atividade: Realizacao de Projetos Culturais com Incentivos Fiscais;6.400.000,00;3.700.000,00;993.684,52;84.000,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.000.000,00;300.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000.000,00;300.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;300.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;300.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.400.000,00;3.400.000,00;993.684,52;84.000,00
********Categoria da Despesa: Despesas Correntes;5.400.000,00;3.400.000,00;993.684,52;84.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.400.000,00;3.400.000,00;993.684,52;84.000,00
**********Fonte: Tesouro Municipal;5.400.000,00;3.400.000,00;993.684,52;84.000,00
**Unidade: Recursos Superv. pela Secretaria Municipal de Financas;4.741.358.568,00;4.741.358.568,00;1.525.812.961,40;658.179.517,32
***Funcao: Administracao;16.801.000,00;16.801.000,00;16.800.000,00;941.043,08
****Sub-Funcao: Administracao de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Encargos Especiais;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienacoes de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Administracao Financeira;16.800.000,00;16.800.000,00;16.800.000,00;941.043,08
*****Programa: Encargos Especiais;16.800.000,00;16.800.000,00;16.800.000,00;941.043,08
******Projeto/Atividade: Encargos Referentes a Arrecadacao e Pagamentos;16.800.000,00;16.800.000,00;16.800.000,00;941.043,08
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;16.800.000,00;16.800.000,00;16.800.000,00;941.043,08
********Categoria da Despesa: Despesas Correntes;16.800.000,00;16.800.000,00;16.800.000,00;941.043,08
*********Modalidade da Despesa: Aplicacoes Diretas;16.800.000,00;16.800.000,00;16.800.000,00;941.043,08
**********Fonte: Tesouro Municipal;16.800.000,00;16.800.000,00;16.800.000,00;941.043,08
***Funcao: Encargos Especiais;4.398.912.458,00;4.398.912.458,00;1.388.482.091,40;627.971.521,97
****Sub-Funcao: Administracao Geral;124.722.187,00;124.722.187,00;76.913.624,34;1.188.715,30
*****Programa: Encargos Especiais;124.722.187,00;124.722.187,00;76.913.624,34;1.188.715,30
******Projeto/Atividade: Outras Dividas;124.722.187,00;124.722.187,00;76.913.624,34;1.188.715,30
*******Elemento Economico: Despesas de Exercicios Anteriores;48.268.539,00;48.268.539,00;954.149,44;954.149,44
********Categoria da Despesa: Despesas Correntes;48.268.539,00;48.268.539,00;954.149,44;954.149,44
*********Modalidade da Despesa: Aplicacoes Diretas;48.268.539,00;48.268.539,00;954.149,44;954.149,44
**********Fonte: Tesouro Municipal;48.268.539,00;48.268.539,00;954.149,44;954.149,44
*******Elemento Economico: Despesas de Exercicios Anteriores;76.453.648,00;76.453.648,00;75.959.474,90;234.565,86
********Categoria da Despesa: Despesas de Capital;76.453.648,00;76.453.648,00;75.959.474,90;234.565,86
*********Modalidade da Despesa: Aplicacoes Diretas;76.453.648,00;76.453.648,00;75.959.474,90;234.565,86
**********Fonte: Tesouro Municipal;76.453.648,00;76.453.648,00;75.959.474,90;234.565,86
****Sub-Funcao: Refinanciamento da Divida Interna;3.448.886.615,00;3.448.886.615,00;1.026.263.844,91;469.161.982,42
*****Programa: Encargos Especiais;3.448.886.615,00;3.448.886.615,00;1.026.263.844,91;469.161.982,42
******Projeto/Atividade: Servico da Divida Publica Interna - Refinanciamento;3.448.886.615,00;3.448.886.615,00;1.026.263.844,91;469.161.982,42
*******Elemento Economico: Despesas de Exercicios Anteriores;180.893.745,00;180.893.745,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;180.893.745,00;180.893.745,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;180.893.745,00;180.893.745,00;0,00;0,00
**********Fonte: Tesouro Municipal;180.893.745,00;180.893.745,00;0,00;0,00
*******Elemento Economico: Juros sobre a Divida por Contrato;2.434.707.607,00;2.434.707.607,00;809.125.579,68;397.005.328,91
********Categoria da Despesa: Despesas Correntes;2.434.707.607,00;2.434.707.607,00;809.125.579,68;397.005.328,91
*********Modalidade da Despesa: Aplicacoes Diretas;2.434.707.607,00;2.434.707.607,00;809.125.579,68;397.005.328,91
**********Fonte: Tesouro Municipal;2.434.707.607,00;2.434.707.607,00;809.125.579,68;397.005.328,91
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;2.150.397,00;2.150.397,00;679.671,61;326.414,92
********Categoria da Despesa: Despesas Correntes;2.150.397,00;2.150.397,00;679.671,61;326.414,92
*********Modalidade da Despesa: Aplicacoes Diretas;2.150.397,00;2.150.397,00;679.671,61;326.414,92
**********Fonte: Tesouro Municipal;2.150.397,00;2.150.397,00;679.671,61;326.414,92
*******Elemento Economico: Principal da Divida Contratual Resgatado;831.134.866,00;831.134.866,00;216.458.593,62;71.830.238,59
********Categoria da Despesa: Despesas de Capital;831.134.866,00;831.134.866,00;216.458.593,62;71.830.238,59
*********Modalidade da Despesa: Aplicacoes Diretas;831.134.866,00;831.134.866,00;216.458.593,62;71.830.238,59
**********Fonte: Tesouro Municipal;831.134.866,00;831.134.866,00;216.458.593,62;71.830.238,59
****Sub-Funcao: Servico da Divida Externa;62.509.070,00;62.509.070,00;37.196.082,46;34.258.896,99
*****Programa: Encargos Especiais;62.509.070,00;62.509.070,00;37.196.082,46;34.258.896,99
******Projeto/Atividade: Servico da Divida Publica Externa;62.509.070,00;62.509.070,00;37.196.082,46;34.258.896,99
*******Elemento Economico: Juros sobre a Divida por Contrato;10.615.187,00;10.615.187,00;6.463.417,22;5.953.481,80
********Categoria da Despesa: Despesas Correntes;10.615.187,00;10.615.187,00;6.463.417,22;5.953.481,80
*********Modalidade da Despesa: Aplicacoes Diretas;10.615.187,00;10.615.187,00;6.463.417,22;5.953.481,80
**********Fonte: Tesouro Municipal;10.615.187,00;10.615.187,00;6.463.417,22;5.953.481,80
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;101.341,00;101.341,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;101.341,00;101.341,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;101.341,00;101.341,00;0,00;0,00
**********Fonte: Tesouro Municipal;101.341,00;101.341,00;0,00;0,00
*******Elemento Economico: Principal da Divida Contratual Resgatado;51.792.542,00;51.792.542,00;30.732.665,24;28.305.415,19
********Categoria da Despesa: Despesas de Capital;51.792.542,00;51.792.542,00;30.732.665,24;28.305.415,19
*********Modalidade da Despesa: Aplicacoes Diretas;51.792.542,00;51.792.542,00;30.732.665,24;28.305.415,19
**********Fonte: Tesouro Municipal;51.792.542,00;51.792.542,00;30.732.665,24;28.305.415,19
****Sub-Funcao: Servico da Divida Interna;762.794.586,00;762.794.586,00;248.108.539,69;123.361.927,26
*****Programa: Encargos Especiais;762.794.586,00;762.794.586,00;248.108.539,69;123.361.927,26
******Projeto/Atividade: Servico da Divida Publica Interna;762.794.586,00;762.794.586,00;248.108.539,69;123.361.927,26
*******Elemento Economico: Juros sobre a Divida por Contrato;158.780.005,00;158.780.005,00;55.127.578,81;27.643.258,95
********Categoria da Despesa: Despesas Correntes;158.780.005,00;158.780.005,00;55.127.578,81;27.643.258,95
*********Modalidade da Despesa: Aplicacoes Diretas;158.780.005,00;158.780.005,00;55.127.578,81;27.643.258,95
**********Fonte: Tesouro Municipal;158.780.005,00;158.780.005,00;55.127.578,81;27.643.258,95
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;3.419.702,00;3.419.702,00;1.119.959,76;552.724,85
********Categoria da Despesa: Despesas Correntes;3.419.702,00;3.419.702,00;1.119.959,76;552.724,85
*********Modalidade da Despesa: Aplicacoes Diretas;3.419.702,00;3.419.702,00;1.119.959,76;552.724,85
**********Fonte: Tesouro Municipal;3.419.702,00;3.419.702,00;1.119.959,76;552.724,85
*******Elemento Economico: Principal da Divida Contratual Resgatado;600.594.879,00;600.594.879,00;191.861.001,12;95.165.943,46
********Categoria da Despesa: Despesas de Capital;600.594.879,00;600.594.879,00;191.861.001,12;95.165.943,46
*********Modalidade da Despesa: Aplicacoes Diretas;600.594.879,00;600.594.879,00;191.861.001,12;95.165.943,46
**********Fonte: Tesouro Municipal;600.594.879,00;600.594.879,00;191.861.001,12;95.165.943,46
***Funcao: Previdencia Social;324.645.110,00;324.645.110,00;120.530.870,00;29.266.952,27
****Sub-Funcao: Protecao e Beneficios ao Trabalhador;324.645.110,00;324.645.110,00;120.530.870,00;29.266.952,27
*****Programa: Suporte administrativo;324.645.110,00;324.645.110,00;120.530.870,00;29.266.952,27
******Projeto/Atividade: Contribuicao Formacao Patrimonio Servidor Publico - PASEP;324.645.110,00;324.645.110,00;120.530.870,00;29.266.952,27
